Radius (cm)		Pressure (dyne/cm^2)		Mass (M☉)		Density (g/cm^3)
2.92000000e+05		3.80424525e+33		2.28300685e+31		2.14663826e+14		 
2.96000000e+05		3.78740125e+33		2.37620864e+31		2.14356604e+14		 
3.00000000e+05		3.77036545e+33		2.47182578e+31		2.14045885e+14		 
3.04000000e+05		3.75313932e+33		2.56988373e+31		2.13731694e+14		 
3.08000000e+05		3.73572434e+33		2.67040767e+31		2.13414059e+14		 
3.12000000e+05		3.71812201e+33		2.77342252e+31		2.13093006e+14		 
3.16000000e+05		3.70033383e+33		2.87895294e+31		2.12768564e+14		 
3.20000000e+05		3.68236130e+33		2.98702332e+31		2.12440759e+14		 
3.24000000e+05		3.66420596e+33		3.09765775e+31		2.12109620e+14		 
3.28000000e+05		3.64586933e+33		3.21088008e+31		2.11775175e+14		 
3.32000000e+05		3.62735296e+33		3.32671388e+31		2.11437451e+14		 
3.36000000e+05		3.60865840e+33		3.44518243e+31		2.11096477e+14		 
3.40000000e+05		3.58978720e+33		3.56630873e+31		2.10752281e+14		 
3.44000000e+05		3.57074095e+33		3.69011552e+31		2.10404893e+14		 
3.48000000e+05		3.55152122e+33		3.81662524e+31		2.10054340e+14		 
3.52000000e+05		3.53212959e+33		3.94586006e+31		2.09700652e+14		 
3.56000000e+05		3.51256767e+33		4.07784186e+31		2.09343858e+14		 
3.60000000e+05		3.49283705e+33		4.21259224e+31		2.08983988e+14		 
3.64000000e+05		3.47293935e+33		4.35013250e+31		2.08621069e+14		 
3.68000000e+05		3.45287620e+33		4.49048367e+31		2.08255133e+14		 
3.72000000e+05		3.43264921e+33		4.63366648e+31		2.07886209e+14		 
3.76000000e+05		3.41226002e+33		4.77970137e+31		2.07514327e+14		 
3.80000000e+05		3.39171028e+33		4.92860850e+31		2.07139516e+14		 
3.84000000e+05		3.37100163e+33		5.08040773e+31		2.06761806e+14		 
3.88000000e+05		3.35013572e+33		5.23511863e+31		2.06381229e+14		 
3.92000000e+05		3.32911423e+33		5.39276046e+31		2.05997814e+14		 
3.96000000e+05		3.30793881e+33		5.55335223e+31		2.05611591e+14		 
4.00000000e+05		3.28661115e+33		5.71691260e+31		2.05222591e+14		 
4.04000000e+05		3.26513291e+33		5.88345997e+31		2.04830845e+14		 
4.08000000e+05		3.24350579e+33		6.05301244e+31		2.04436384e+14		 
4.12000000e+05		3.22173146e+33		6.22558780e+31		2.04039237e+14		 
4.16000000e+05		3.19981164e+33		6.40120356e+31		2.03639437e+14		 
4.20000000e+05		3.17774801e+33		6.57987691e+31		2.03237014e+14		 
4.24000000e+05		3.15554229e+33		6.76162476e+31		2.02831999e+14		 
4.28000000e+05		3.13319616e+33		6.94646372e+31		2.02424424e+14		 
4.32000000e+05		3.11071136e+33		7.13441009e+31		2.02014319e+14		 
4.36000000e+05		3.08808959e+33		7.32547988e+31		2.01601716e+14		 
4.40000000e+05		3.06533256e+33		7.51968880e+31		2.01186646e+14		 
4.44000000e+05		3.04244201e+33		7.71705226e+31		2.00769140e+14		 
4.48000000e+05		3.01942303e+33		7.91755552e+31		2.00284926e+14		 
4.52000000e+05		2.99628262e+33		8.12116710e+31		1.99783400e+14		 
4.56000000e+05		2.97302345e+33		8.32789354e+31		1.99279300e+14		 
4.60000000e+05		2.94964763e+33		8.53774587e+31		1.98772673e+14		 
4.64000000e+05		2.92615727e+33		8.75073481e+31		1.98263562e+14		 
4.68000000e+05		2.90255446e+33		8.96687073e+31		1.97752015e+14		 
4.72000000e+05		2.87884131e+33		9.18616368e+31		1.97238076e+14		 
4.76000000e+05		2.85501991e+33		9.40862337e+31		1.96721791e+14		 
4.80000000e+05		2.83109233e+33		9.63425917e+31		1.96203205e+14		 
4.84000000e+05		2.80706067e+33		9.86308013e+31		1.95682363e+14		 
4.88000000e+05		2.78292700e+33		1.00950950e+32		1.95159310e+14		 
4.92000000e+05		2.75869339e+33		1.03303121e+32		1.94634091e+14		 
4.96000000e+05		2.73436190e+33		1.05687396e+32		1.94106751e+14		 
5.00000000e+05		2.70993460e+33		1.08103851e+32		1.93577334e+14		 
5.04000000e+05		2.68541353e+33		1.10552561e+32		1.93045885e+14		 
5.08000000e+05		2.66080074e+33		1.13033597e+32		1.92512448e+14		 
5.12000000e+05		2.63609827e+33		1.15547027e+32		1.91977068e+14		 
5.16000000e+05		2.61130816e+33		1.18092914e+32		1.91439787e+14		 
5.20000000e+05		2.58643241e+33		1.20671321e+32		1.90900652e+14		 
5.24000000e+05		2.56147307e+33		1.23282306e+32		1.90359704e+14		 
5.28000000e+05		2.53643213e+33		1.25925923e+32		1.89816988e+14		 
5.32000000e+05		2.51131160e+33		1.28602224e+32		1.89272546e+14		 
5.36000000e+05		2.48611348e+33		1.31311258e+32		1.88726423e+14		 
5.40000000e+05		2.46083974e+33		1.34053072e+32		1.88178662e+14		 
5.44000000e+05		2.43549238e+33		1.36827707e+32		1.87629304e+14		 
5.48000000e+05		2.41007336e+33		1.39635202e+32		1.87078394e+14		 
5.52000000e+05		2.38458464e+33		1.42475596e+32		1.86525973e+14		 
5.56000000e+05		2.35902817e+33		1.45348920e+32		1.85972083e+14		 
5.60000000e+05		2.33340591e+33		1.48255205e+32		1.85416768e+14		 
5.64000000e+05		2.30771979e+33		1.51194480e+32		1.84860069e+14		 
5.68000000e+05		2.28197172e+33		1.54166767e+32		1.84302027e+14		 
5.72000000e+05		2.25616585e+33		1.57171827e+32		1.83694740e+14		 
